0,0,26364.7652,0,733.3331,0
1,0,27098.2519,0,733.6649,0
2,0,27832.1431,0,734.1409,0
3,0,28566.5799,0,734.7554,0
4,0,29301.6981,0,735.5027,0
5,0,30037.6278,0,736.3776,0
6,0,30774.4941,0,737.3752,0
7,0,31512.4175,0,738.4908,0
8,0,32251.5136,0,739.72,0
9,0,32991.9187,0,741.1841,0
10,0,33672.1629,0,1257.232,0
11,0,34299.0885,0,1174.9056,0
12,0,34888.2797,0,1107.7608,0
13,0,35444.7061,0,1047.9216,0
14,0,35970.9765,0,992.4296,0
15,0,36468.6845,0,939.8112,0
16,0,36938.8829,0,889.212,0
17,0,37382.2989,0,840.0944,0
18,0,37799.4469,0,792.0912,0
19,0,38190.6973,0,744.9448,0
20,0,38556.3133,0,698.4648,0
21,0,38896.4821,0,652.508,0
22,0,39057.0653,0,0,0
